ID,Pose,Keypoints_XY,Girth,ArcLength,Volume,fx,fy,cx,cy
SHRIMP_12,Shrimp_L,"{'head': (0.1569, 0.8171), 'spine': (0.1281, 0.7849), 'tail': (0.0912, 0.802)}",2.055,9.3826,28.620874,991.7004,991.7004,540.0,540.0
SHRIMP_13,Shrimp_L,"{'head': (0.2095, 0.6589), 'spine': (0.1766, 0.6617), 'tail': (0.1702, 0.692)}",1.5941,7.2782,13.359579,991.7004,991.7004,540.0,540.0
SHRIMP_14,Shrimp_^,"{'head': (0.1891, 0.2379), 'spine': (0.228, 0.2469), 'tail': (0.2515, 0.2169)}",1.965,8.9719,25.117309,991.7004,991.7004,540.0,540.0
SHRIMP_15,Shrimp_Straight,"{'head': (0.2973, 0.7807), 'spine': (0.2686, 0.7526), 'tail': (0.2446, 0.7265)}",1.9306,8.8147,24.019834,991.7004,991.7004,540.0,540.0
SHRIMP_16,Shrimp_^,"{'head': (0.823, 0.6382), 'spine': (0.8464, 0.616), 'tail': (0.8367, 0.5868)}",1.581,7.2185,13.081572,991.7004,991.7004,540.0,540.0
SHRIMP_17,Shrimp_L,"{'head': (0.7275, 0.6595), 'spine': (0.7208, 0.6863), 'tail': (0.743, 0.6996)}",1.3512,6.1695,8.136992,991.7004,991.7004,540.0,540.0
SHRIMP_18,Shrimp_V,"{'head': (0.6072, 0.582), 'spine': (0.6463, 0.5769), 'tail': (0.6833, 0.5802)}",1.9385,8.8508,24.198438,991.7004,991.7004,540.0,540.0
SHRIMP_19,Shrimp_^,"{'head': (0.5693, 0.1379), 'spine': (0.593, 0.121), 'tail': (0.588, 0.0936)}",1.4278,6.5192,9.636075,991.7004,991.7004,540.0,540.0
SHRIMP_20,Shrimp_V,"{'head': (0.807, 0.1661), 'spine': (0.8077, 0.1386), 'tail': (0.8141, 0.1135)}",1.3179,6.0174,7.604423,991.7004,991.7004,540.0,540.0
SHRIMP_21,Shrimp_Straight,"{'head': (0.5996, 0.7796), 'spine': (0.5967, 0.7288), 'tail': (0.5932, 0.6833)}",2.3614,10.7819,43.956949,991.7004,991.7004,540.0,540.0
SHRIMP_22,Shrimp_^,"{'head': (0.4487, 0.1823), 'spine': (0.4458, 0.209), 'tail': (0.4677, 0.2222)}",1.3229,6.0399,7.663398,991.7004,991.7004,540.0,540.0
SHRIMP_23,Shrimp_L,"{'head': (0.7379, 0.3878), 'spine': (0.709, 0.4022), 'tail': (0.7141, 0.432)}",1.5753,7.1925,12.893145,991.7004,991.7004,540.0,540.0
SHRIMP_24,Shrimp_^,"{'head': (0.8687, 0.4096), 'spine': (0.8384, 0.3856), 'tail': (0.8055, 0.402)}",1.8885,8.6224,22.295192,991.7004,991.7004,540.0,540.0
SHRIMP_25,Shrimp_L,"{'head': (0.2507, 0.159), 'spine': (0.263, 0.1268), 'tail': (0.2373, 0.107)}",1.6601,7.5797,15.08954,991.7004,991.7004,540.0,540.0
SHRIMP_26,Shrimp_L,"{'head': (0.8805, 0.3285), 'spine': (0.8709, 0.2862), 'tail': (0.8303, 0.2834)}",2.0692,9.4476,29.2197,991.7004,991.7004,540.0,540.0
SHRIMP_27,Shrimp_^,"{'head': (0.4845, 0.7997), 'spine': (0.4662, 0.7703), 'tail': (0.4334, 0.7743)}",1.7086,7.8012,16.512297,991.7004,991.7004,540.0,540.0
