subject,pred_len,gt_len,pred_girth,gt_girth,pred_vol,gt_vol,len_err,len_abs,girth_err,girth_abs,vol_err,vol_abs
001,10.309141613129812,9.8038,2.268011154888559,2.1472,41.648825546962385,32.77257,0.05154548370323868,0.05154548370323868,0.05626450954198893,0.05626450954198893,0.2708440487567006,0.2708440487567006
001,8.299803412995125,8.6367,1.8259567508589274,1.8916,21.733949856492988,22.593925,-0.03900755925351979,0.03900755925351979,-0.03470250007457843,0.03470250007457843,-0.038062228829519935,0.038062228829519935
001,8.475414859814345,8.2014,1.864591269159156,1.7963,23.142919224346002,19.11535,0.033410742045790386,0.033410742045790386,0.03801774155717639,0.03801774155717639,0.2106981679302761,0.2106981679302761
001,9.73071378567924,10.4494,2.1407570328494328,2.2886,35.024289895397864,40.014507,-0.06877774937515649,0.06877774937515649,-0.06459974095541704,0.06459974095541704,-0.12471019834386908,0.12471019834386908
001,11.449221264639682,10.9808,2.5188286782207303,2.405,57.050977318132546,46.210314,0.04265820929619717,0.04265820929619717,0.047330011734191484,0.047330011734191484,0.2345940198141166,0.2345940198141166
001,8.697788733239259,9.5778,1.9135135213126369,2.0977,25.012770982971464,30.813782,-0.09188031351257503,0.09188031351257503,-0.08780401329425716,0.08780401329425716,-0.188260273179986,0.188260273179986
001,6.50976516107826,7.1794,1.432148335437217,1.5724,10.48651562322002,12.978218,-0.09327169943473554,0.09327169943473554,-0.08919591997124328,0.08919591997124328,-0.19199110207425857,0.19199110207425857
001,8.935998051815469,8.7147,1.965919571399403,1.9087,27.12466850371505,23.211677,0.025393651165899957,0.025393651165899957,0.029978294860063412,0.029978294860063412,0.16857857808873733,0.16857857808873733
001,7.449959158026353,8.1285,1.6389910147657978,1.7803,15.717986761095023,18.835679,-0.08347675979253835,0.08347675979253835,-0.07937369276762468,0.07937369276762468,-0.16552056546010238,0.16552056546010238
001,12.520241699411958,11.3849,2.754453173870631,2.4935,74.60593570393901,51.132216,0.09972346699680788,0.09972346699680788,0.1046533683058476,0.1046533683058476,0.4590788653466341,0.4590788653466341
001,0.0,10.8206,0.0,2.3699,0.0,44.216901,-1.0,1.0,-1.0,1.0,-1.0,1.0
002,10.039513579461687,9.2246,2.2086929874815713,2.0204,38.465666105960366,27.300486,0.08834134590786444,0.08834134590786444,0.09319589560560845,0.09319589560560845,0.40897367563201503,0.40897367563201503
002,10.387063061952174,11.1253,2.2851538736294787,2.4366,42.600387346148395,48.291779,-0.06635658706262527,0.06635658706262527,-0.06215469357732953,0.06215469357732953,-0.11785425535579469,0.11785425535579469
002,8.509224949586702,8.1037,1.8720294889090745,1.7749,23.42099047266973,18.508547,0.050041949922467806,0.050041949922467806,0.05472392185986511,0.05472392185986511,0.2654148633423104,0.2654148633423104
002,9.580546622617335,9.6341,2.107720256975814,2.11,33.42767022038981,31.099892,-0.00555873173235327,0.00555873173235327,-0.0010804469308937803,0.0010804469308937803,0.07484843421288428,0.07484843421288428
002,9.591119748106571,10.2401,2.110046344583446,2.2428,33.53846509302726,37.475046,-0.0633763588142136,0.0633763588142136,-0.0591910359446023,0.0591910359446023,-0.10504539225843075,0.10504539225843075
002,7.826875033893606,8.143,1.7219125074565933,1.7835,18.226380916367273,18.844492,-0.038821683176519,0.038821683176519,-0.03453181527524911,0.03453181527524911,-0.03280062331384292,0.03280062331384292
002,11.321150372164425,11.702,2.4906530818761734,2.5629,55.15779796454603,55.731113,-0.03254568687707871,0.03254568687707871,-0.028189518952681163,0.028189518952681163,-0.010287162853790003,0.010287162853790003
002,8.87130965617368,10.4711,1.9516881243582098,2.2934,26.539849706014248,39.93006,-0.15278149801131868,0.15278149801131868,-0.1489979400199661,0.1489979400199661,-0.3353416021409873,0.3353416021409873
002,6.855165155293871,7.081,1.5081363341646516,1.5509,12.245852101227953,12.34834,-0.03189307226467021,0.03189307226467021,-0.02757345143809936,0.02757345143809936,-0.008299730876542677,0.008299730876542677
002,9.535682963411094,9.32,2.0978502519504407,2.0413,32.960261864281556,28.052094,0.023141948863851305,0.023141948863851305,0.027703057831009948,0.027703057831009948,0.17496618485171037,0.17496618485171037
002,10.52832746451004,10.7905,2.316232042192209,2.3633,44.362232772214305,43.696803,-0.02429660678281447,0.02429660678281447,-0.019916200993437584,0.019916200993437584,0.015228339982087538,0.015228339982087538
002,5.697205820290923,6.6338,1.253385280464003,1.4529,7.029443925775525,10.115713,-0.141185169843691,0.141185169843691,-0.13732171487094566,0.13732171487094566,-0.30509654378534407,0.30509654378534407
002,7.198884031023644,8.1993,1.5837544868252016,1.7958,14.181781025107814,19.238369,-0.12201236312567604,0.12201236312567604,-0.11807857956052926,0.11807857956052926,-0.2628387039926402,0.2628387039926402
003,8.395532489463294,8.1899,1.8470171476819246,1.7937,22.49468846453139,19.1057,0.02510805864092289,0.02510805864092289,0.02972467395992893,0.02972467395992893,0.17738101532691242,0.17738101532691242
003,8.167615127967107,8.6049,1.7968753281527636,1.8846,20.71195231674709,22.159145,-0.05081812363105834,0.05081812363105834,-0.04654816504681971,0.04654816504681971,-0.06530904884881199,0.06530904884881199
003,10.86739065808565,11.2227,2.390825944778843,2.458,48.787782692692446,49.572004,-0.031659880591510904,0.031659880591510904,-0.027328745004539072,0.027328745004539072,-0.01581984273436987,0.01581984273436987
003,11.30525452804581,10.9552,2.487155996170078,2.3994,54.92578551877304,45.728257,0.03195327589143145,0.03195327589143145,0.03657414193968409,0.03657414193968409,0.20113446525576167,0.20113446525576167
003,10.055666489068718,10.6585,2.212246627595118,2.3344,38.651631085642684,42.25926,-0.056558944591760724,0.056558944591760724,-0.05232752416247515,0.05232752416247515,-0.08536895616149724,0.08536895616149724
004,7.5112300136341466,7.8344,1.6524706029995122,1.7159,16.108994279196203,16.72412,-0.04125012590190098,0.04125012590190098,-0.036965672242256414,0.036965672242256414,-0.03678075263773497,0.03678075263773497
004,8.668380686746138,8.8652,1.90704375108415,1.9416,24.759916204723517,24.232077,-0.022201339310321436,0.022201339310321436,-0.017797820826045512,0.017797820826045512,0.021782664553414738,0.021782664553414738
004,8.182319327495321,8.4655,1.8001102520489705,1.8541,20.82401732892799,21.173628,-0.03345114553241737,0.03345114553241737,-0.029119113290021908,0.029119113290021908,-0.01651160920896554,0.01651160920896554
004,8.850860152655645,8.9085,1.947189233584242,1.9511,26.356739203410825,24.674546,-0.006470207929994351,0.006470207929994351,-0.002004390556997616,0.002004390556997616,0.06817524437575573,0.06817524437575573
004,9.632685326487318,9.9792,2.11919077182721,2.1856,33.97640015749182,34.435417,-0.034723692631942735,0.034723692631942735,-0.030384895759878367,0.030384895759878367,-0.013329788993354841,0.013329788993354841
004,10.038475399704991,10.0796,2.2084645879350977,2.2076,38.4537342092224,35.91432,-0.00407998336193979,0.00407998336193979,0.0003916415723400597,0.0003916415723400597,0.07070756760040008,0.07070756760040008
004,7.430140137267022,6.8721,1.6346308301987449,1.5051,15.592877167212018,11.287361,0.08120372772035081,0.08120372772035081,0.08606127845242494,0.08606127845242494,0.3814457752535794,0.3814457752535794
004,8.12771290214209,8.6972,1.7880968384712597,1.9048,20.409873194046448,22.879976,-0.06547936092741465,0.06547936092741465,-0.06126793444389982,0.06126793444389982,-0.10795915196561184,0.10795915196561184
004,7.0161062908494385,6.6795,1.5435433839868764,1.4629,13.128760394264912,10.364773,0.0503939353019595,0.0503939353019595,0.05512569826158747,0.05512569826158747,0.26667129075233126,0.26667129075233126
004,9.418269907753757,9.0814,2.0720193797058264,1.989,31.75767059933237,26.048078,0.03709449069017516,0.03709449069017516,0.04173925575959089,0.04173925575959089,0.21919439120738088,0.21919439120738088
004,9.91662736644019,9.4482,2.1816580206168417,2.0693,37.07039602501057,29.225703,0.04957847700516398,0.04957847700516398,0.05429759851971271,0.05429759851971271,0.2684175988858358,0.2684175988858358
004,11.034160166808558,11.7114,2.427515236697883,2.565,51.06849909014493,55.659839,-0.05782740177873195,0.05782740177873195,-0.05360029758367126,0.05360029758367126,-0.08248927758944948,0.08248927758944948
004,11.096917790148328,11.217,2.4413219138326325,2.4567,51.944832349593995,49.085326,-0.010705376647202643,0.010705376647202643,-0.006259651633234655,0.006259651633234655,0.058255828831492176,0.058255828831492176
004,8.937532777308832,9.7819,1.9662572110079428,2.1424,27.13864659660519,32.825387,-0.08631934723225229,0.08631934723225229,-0.08221750793131864,0.08221750793131864,-0.17324214344814298,0.17324214344814298
004,11.54798142781379,11.517,2.5405559141190337,2.5224,58.54010179087326,53.574972,0.002690060589892361,0.002690060589892361,0.00719787270814839,0.00719787270814839,0.09267629278225765,0.09267629278225765
004,6.047228260358054,6.4806,1.3303902172787718,1.4194,8.406289236362703,9.545457,-0.06687216301607044,0.06687216301607044,-0.06270944252587585,0.06270944252587585,-0.11934135407422586,0.11934135407422586
004,10.904471130475113,11.4339,2.3989836487045246,2.5042,49.28889298396208,51.796366,-0.046303437105877,0.046303437105877,-0.04201595371594735,0.04201595371594735,-0.048410211172689614,0.048410211172689614
004,11.494321817284183,11.4162,2.5287507998025203,2.5003,57.72783895467192,51.746982,0.006843066631995137,0.006843066631995137,0.011378954446474453,0.011378954446474453,0.1155788554909717,0.1155788554909717
004,11.617607200855991,11.594,2.555873584188318,2.5393,59.60535910332715,54.65623,0.002036156706571636,0.002036156706571636,0.006526831878201824,0.006526831878201824,0.09055013679734501,0.09055013679734501
004,10.719621401223192,10.807,2.3583167082691023,2.3669,46.824546972496826,43.897185,-0.008085370479948992,0.008085370479948992,-0.003626385453925999,0.003626385453925999,0.06668678122519305,0.06668678122519305
004,9.388444380442163,10.3609,2.065457763697276,2.2692,31.456916985298683,38.81726,-0.09385821883792314,0.09385821883792314,-0.08978593173925795,0.08978593173925795,-0.18961521278681995,0.18961521278681995
004,9.042252765177128,9.4526,1.989295608338968,2.0703,28.10380815281998,29.476951,-0.043411044032633565,0.043411044032633565,-0.03912688579482786,0.03912688579482786,-0.04658361196108851,0.04658361196108851
005,7.238020168318729,7.3138,1.5923644370301204,1.6018,14.414334952504216,13.720474,-0.010361211911902203,0.010361211911902203,-0.005890599931252006,0.005890599931252006,0.050571208582459816,0.050571208582459816
005,8.105167134772858,7.8029,1.7831367696500289,1.709,20.24049676767167,16.462093,0.03873779425250322,0.03873779425250322,0.04338020459334628,0.04338020459334628,0.22952146896944814,0.22952146896944814
005,12.230996376168667,11.8367,2.690819202757107,2.5924,69.5537829112765,57.678654,0.033311343209565726,0.033311343209565726,0.03796451271297135,0.03796451271297135,0.2058842931958242,0.2058842931958242
005,11.475313822433389,11.5867,2.5245690409353454,2.5377,57.44192120072917,54.099884,-0.009613278808168988,0.009613278808168988,-0.005174354362081675,0.005174354362081675,0.061775311768305564,0.061775311768305564
005,8.47190950803431,8.6558,1.8638200917675483,1.8958,23.114216018575295,22.55523,-0.021244771363211883,0.021244771363211883,-0.016868819618341423,0.016868819618341423,0.024782989070618797,0.024782989070618797
005,9.353817434212987,9.4304,2.0578398355268575,2.0654,31.110136065834013,29.16831,-0.00812081839444921,0.00812081839444921,-0.003660387563252857,0.003660387563252857,0.06657314276466518,0.06657314276466518
005,6.4417034064470595,6.8145,1.417174749418353,1.4925,10.16102260530272,11.097966,-0.054706375163686295,0.054706375163686295,-0.05046917961919387,0.05046917961919387,-0.08442478510902618,0.08442478510902618
005,8.864466520565657,9.5643,1.9501826345244446,2.0947,26.478480278342253,30.682954,-0.07317142701863627,0.07317142701863627,-0.06899191553709619,0.06899191553709619,-0.13702962634098872,0.13702962634098872
005,8.283394762279505,8.3331,1.8223468477014912,1.8251,21.60530094970451,20.293529,-0.0059647955407345615,0.0059647955407345615,-0.0015084939447201243,0.0015084939447201243,0.0646399130335838,0.0646399130335838
005,6.457155395136337,6.918,1.4205741869299944,1.5152,10.234319178916337,11.5554,-0.06661529414045432,0.06661529414045432,-0.0624510381929816,0.0624510381929816,-0.11432584082625123,0.11432584082625123
005,5.546886295911766,6.3285,1.2203149851005886,1.386,6.487584588839769,8.782355,-0.12350694541964669,0.12350694541964669,-0.11954185779178308,0.11954185779178308,-0.2612932876387064,0.2612932876387064
005,6.078001315904468,6.9123,1.3371602894989831,1.5139,8.535276847592716,11.582782,-0.12069769600502463,0.12069769600502463,-0.11674464000331389,0.11674464000331389,-0.26310649310392653,0.26310649310392653
005,8.450918919425614,8.6968,1.859202162273635,1.9048,22.94283321266791,23.069043,-0.028272592283872827,0.028272592283872827,-0.02393838603862088,0.02393838603862088,-0.005470958952744178,0.005470958952744178
005,10.819300065383196,11.5037,2.380246014384303,2.5195,48.14295464434246,53.388886,-0.05949389627831084,0.05949389627831084,-0.055270484467432705,0.055270484467432705,-0.0982588652562921,0.0982588652562921
005,6.84272617908389,7.6344,1.5053997593984558,1.6721,12.17931119730417,15.605303,-0.10369823704758861,0.10369823704758861,-0.09969513821036069,0.09969513821036069,-0.21954022954221586,0.21954022954221586
006,11.316048571351462,11.9132,2.4895306856973223,2.6092,55.083262083803845,58.586774,-0.05012519127090432,0.05012519127090432,-0.04586437003781914,0.04586437003781914,-0.059800389695397006,0.059800389695397006
006,9.30670472372918,9.5052,2.0474750392204197,2.0818,30.642419121300133,30.118173,-0.020882809017255897,0.020882809017255897,-0.016488116427889395,0.016488116427889395,0.01740630553188383,0.01740630553188383
006,7.584398430452958,7.6486,1.6685676546996508,1.6752,16.58435792037665,15.504664,-0.008393898170520376,0.008393898170520376,-0.003959136401832124,0.003959136401832124,0.06963671836917268,0.06963671836917268
006,9.811813176693626,10.4901,2.158598898872598,2.2975,35.90732512827536,40.288107,-0.06465970994617536,0.06465970994617536,-0.060457497770359844,0.060457497770359844,-0.1087363541733206,0.1087363541733206
006,8.321433688336596,8.5823,1.8307154114340511,1.8797,21.904316861547272,21.904297,-0.03039585095643411,0.03039585095643411,-0.026059790693168477,0.026059790693168477,9.067420548865828e-07,9.067420548865828e-07
006,11.56246593636853,11.7038,2.5437425060010765,2.5633,58.76065685441645,55.757689,-0.012075912407206943,0.012075912407206943,-0.007629810790357496,0.007629810790357496,0.05385746626651714,0.05385746626651714
006,7.378737493035599,7.4288,1.6233222484678318,1.627,15.271490393581436,14.308086,-0.00673897627670697,0.00673897627670697,-0.002260449620263187,0.002260449620263187,0.0673328629406782,0.0673328629406782
007,7.6028253477183325,7.1925,1.6726215764980332,1.5753,16.70553101230506,12.893145,0.0570490577293476,0.0570490577293476,0.06177970957787933,0.06177970957787933,0.29569092818742504,0.29569092818742504
007,7.308163397781037,8.1943,1.6077959475118282,1.7947,14.837474636745565,19.202779,-0.10814061020696865,0.10814061020696865,-0.10414222571358543,0.10414222571358543,-0.2273266990811296,0.2273266990811296
007,8.93598700226347,9.4476,1.9659171404979634,2.0692,27.124567883147744,29.2197,-0.054152694624722615,0.054152694624722615,-0.049914391794914234,0.049914391794914234,-0.07170272510848008,0.07170272510848008
007,9.824824052165681,9.8722,2.1614612914764497,2.1622,36.05035848277877,33.339563,-0.004798925045513494,0.004798925045513494,-0.0003416467133244751,0.0003416467133244751,0.08130866870626861,0.08130866870626861
007,10.024748224133505,10.5379,2.2054446093093714,2.308,38.296198435548426,40.698772,-0.04869582894756025,0.04869582894756025,-0.04443474466665012,0.04443474466665012,-0.05903307265515461,0.05903307265515461
007,8.071363177075806,7.8497,1.7756998989566777,1.7192,19.988302367062285,16.759701,0.02823842657372969,0.02823842657372969,0.03286406407438205,0.03286406407438205,0.19264074979990906,0.19264074979990906
007,8.033566702493436,7.8012,1.767384674548556,1.7086,19.708812367035122,16.512297,0.029786020419094065,0.029786020419094065,0.034405170635933555,0.034405170635933555,0.1935839312383445,0.1935839312383445
007,10.226295445336083,10.2678,2.249784997973938,2.2488,40.65278002453212,37.648572,-0.0040422052108452,0.0040422052108452,0.0004380104828966688,0.0004380104828966688,0.07979606834841223,0.07979606834841223
007,9.712347962028868,9.3826,2.1367165516463507,2.055,34.8263486236223,28.620874,0.03514462537344322,0.03514462537344322,0.03976474532669124,0.03976474532669124,0.21681639154773194,0.21681639154773194
007,7.322229543382758,7.5797,1.6108904995442068,1.6601,14.92331345495076,15.08954,-0.03396842310609146,0.03396842310609146,-0.02964249169073736,0.02964249169073736,-0.01101601142574522,0.01101601142574522
007,5.980731067465561,6.1695,1.3157608348424232,1.3512,8.13201302282759,8.136992,-0.03059712011256009,0.03059712011256009,-0.026227919743618062,0.026227919743618062,-0.0006118940724545418,0.0006118940724545418
007,8.316610525479584,8.6224,1.8296543156055085,1.8885,21.866251234076767,22.295192,-0.03546454287906112,0.03546454287906112,-0.031160012917390286,0.031160012917390286,-0.019239159991231884,0.019239159991231884
007,8.869844066373968,8.9719,1.9513656946022733,1.965,26.526698285665248,25.117309,-0.01137506365719988,0.01137506365719988,-0.006938577810547995,0.006938577810547995,0.05611227244388516,0.05611227244388516
007,12.857332462554709,11.7606,2.8286131417620357,2.5758,80.79562873355552,56.572691,0.09325480524418045,0.09325480524418045,0.09814936787096654,0.09814936787096654,0.42817368778790316,0.42817368778790316
007,9.163630765843264,10.2422,2.015998768485518,2.2432,29.2508161360344,37.368058,-0.10530640235073876,0.10530640235073876,-0.1012844291701506,0.1012844291701506,-0.21722407581270614,0.21722407581270614
007,6.646130367086664,6.5192,1.462148680759066,1.4278,11.159424821207121,9.636075,0.019470236698776528,0.019470236698776528,0.024057067347714,0.024057067347714,0.1580882072012849,0.1580882072012849
007,8.518816218038198,8.8147,1.8741395679684036,1.9306,23.50027747199592,24.019834,-0.033567084751812526,0.033567084751812526,-0.02924501814544517,0.02924501814544517,-0.021630313015655357,0.021630313015655357
007,6.231197188087354,6.335,1.3708633813792177,1.3875,9.197074989237388,8.916117,-0.01638560566892603,0.01638560566892603,-0.011990355762725948,0.011990355762725948,0.031511249710763994,0.031511249710763994
007,8.712437711725757,8.8508,1.9167362965796666,1.9385,25.13936488594061,24.198438,-0.01563274373776863,0.01563274373776863,-0.011227084560398913,0.011227084560398913,0.03888378605018262,0.03888378605018262
007,11.352869286801383,11.9603,2.497631243096304,2.6195,55.62271145198767,59.712227,-0.050787247242846535,0.050787247242846535,-0.04652367127455461,0.04652367127455461,-0.06848707129969092,0.06848707129969092
007,5.980731067465584,6.0399,1.3157608348424283,1.3229,8.132013022827683,7.663398,-0.009796343074292035,0.009796343074292035,-0.005396602281027761,0.005396602281027761,0.06114976970107562,0.06114976970107562
007,10.189383496491489,10.7819,2.2416643692281277,2.3614,40.21415681378119,43.956949,-0.054954739286073064,0.054954739286073064,-0.05070535731848583,0.05070535731848583,-0.08514676908578923,0.08514676908578923
007,6.513691275138309,7.2185,1.433012080530428,1.581,10.505500682400632,13.081572,-0.0976392221184028,0.0976392221184028,-0.09360399713445408,0.09360399713445408,-0.19692368146575717,0.19692368146575717
007,8.588961208630904,8.6901,1.8895714658987992,1.9033,24.085583213441083,23.015327,-0.011638392120815102,0.011638392120815102,-0.007213016393212202,0.007213016393212202,0.04650189038987298,0.04650189038987298
007,7.179168866924811,7.2782,1.5794171507234585,1.5941,14.065583379358182,13.359579,-0.013606541875077517,0.013606541875077517,-0.009210745421580591,0.009210745421580591,0.052846304464997156,0.052846304464997156
007,6.108404952188676,6.0174,1.3438490894815087,1.3179,8.664005208922989,7.604423,0.01512363349431238,0.01512363349431238,0.019689725685946312,0.019689725685946312,0.13933762087182539,0.13933762087182539
007,5.370276633640559,6.0992,1.181460859400923,1.3358,5.887422671978132,7.957083,-0.11951130744350744,0.11951130744350744,-0.1155406053294483,0.1155406053294483,-0.26010289549849713,0.26010289549849713
007,6.787869865899754,6.0419,1.4933313704979458,1.3233,11.888738261321503,7.670654,0.12346610600965825,0.12346610600965825,0.12849041827094834,0.12849041827094834,0.549898908400966,0.549898908400966
008,8.551972269506276,9.3408,1.8814338992913806,2.0458,23.77574284884724,28.443645,-0.08444969708094849,0.08444969708094849,-0.080343191274132,0.080343191274132,-0.16411054740532585,0.16411054740532585
008,10.016180981273813,10.6043,2.2035598158802387,2.3225,38.19809746164862,41.617885,-0.05546042819669262,0.05546042819669262,-0.051212135250704435,0.051212135250704435,-0.08217110356163891,0.08217110356163891
008,10.469059181674416,10.5431,2.3031930199683717,2.3091,43.617242682867015,40.759153,-0.007022680077546943,0.007022680077546943,-0.002558130887197723,0.002558130887197723,0.07012141991436913,0.07012141991436913
008,7.424498361539069,7.7837,1.633389639538595,1.7048,15.557384673015807,16.458555,-0.046147929450124095,0.046147929450124095,-0.04188782288913957,0.04188782288913957,-0.05475391533364825,0.05475391533364825
008,8.876029894043553,9.379,1.9527265766895818,2.0542,26.582236143712837,28.794424,-0.05362726366952198,0.05362726366952198,-0.049398025173020145,0.049398025173020145,-0.07682695289501754,0.07682695289501754
008,8.289884813961054,8.0095,1.8237746590714319,1.7542,21.656124101808285,17.932676,0.03500653148898867,0.03500653148898867,0.03966175981725681,0.03966175981725681,0.20763482827706717,0.20763482827706717
008,9.428556977815985,9.8237,2.074282535119517,2.1516,31.861845892208297,32.972437,-0.040223441491903815,0.040223441491903815,-0.03593486934396881,0.03593486934396881,-0.03368240897061088,0.03368240897061088
008,12.12332172197547,10.9958,2.6671307788346033,2.4083,67.7329723235188,46.066828,0.10254112679163602,0.10254112679163602,0.10747447528738244,0.10747447528738244,0.47031986494748007,0.47031986494748007
008,8.718837386017237,9.7655,1.9181442249237919,2.1388,25.194803544230798,32.389616,-0.10717962357101662,0.10717962357101662,-0.10316802649906862,0.10316802649906862,-0.22213330518550142,0.22213330518550142
008,9.038341208695314,9.7208,1.988435065912969,2.129,28.067351943760386,32.058557,-0.0702060315308088,0.0702060315308088,-0.0660239239488168,0.0660239239488168,-0.12449733954774117,0.12449733954774117
008,9.311635912532502,9.6229,2.0485599007571507,2.1076,30.691152900473046,31.251297,-0.03234618331973705,0.03234618331973705,-0.028012952762786807,0.028012952762786807,-0.01792386727267527,0.01792386727267527
008,11.410749056200597,11.1821,2.5103647923641317,2.4491,56.47779160370084,48.798287,0.020447774228507788,0.020447774228507788,0.025015226966694552,0.025015226966694552,0.15737242177580607,0.15737242177580607
008,7.015270867945682,6.9372,1.54335959094805,1.5194,13.124071143245711,11.651521,0.011253945099706201,0.011253945099706201,0.015769113431650578,0.015769113431650578,0.12638265366776666,0.12638265366776666
008,9.880098611848842,10.3629,2.1736216946067457,2.2697,36.6622471456724,38.562106,-0.046589409156814955,0.046589409156814955,-0.04233083905064728,0.04233083905064728,-0.049267507701150896,0.049267507701150896
008,8.677103389421884,9.5964,1.9089627456728144,2.1018,24.834736679802894,30.843389,-0.09579598709704841,0.09579598709704841,-0.09174862228907864,0.09174862228907864,-0.19481167650536407,0.19481167650536407
008,8.903087104027486,8.8626,1.958679162886047,1.9411,26.82607349356592,24.120738,0.004568309979857592,0.004568309979857592,0.009056289158748588,0.009056289158748588,0.1121580730061378,0.1121580730061378
008,10.530351157063244,11.1324,2.3166772545539134,2.4382,44.387818824024514,47.80526,-0.05408077709539333,0.05408077709539333,-0.049841171949014336,0.049841171949014336,-0.07148671874131599,0.07148671874131599
008,8.031904530821393,8.3133,1.7670189967807064,1.8208,19.69658144150047,20.051724,-0.033848828886074954,0.033848828886074954,-0.029537018464023273,0.029537018464023273,-0.017711322901688156,0.017711322901688156
008,10.950299335239464,10.9063,2.409065853752682,2.3887,49.91294743771462,45.118175,0.00403430450652046,0.00403430450652046,0.008525915247909679,0.008525915247909679,0.10627141806410875,0.10627141806410875
008,12.096566830948888,11.796,2.6612447028087556,2.5835,67.28552269659009,56.87399,0.025480402759315724,0.025480402759315724,0.030092782198086192,0.030092782198086192,0.1830631664244076,0.1830631664244076
008,5.936062639362815,6.3114,1.3059337806598192,1.3823,7.951163214545439,8.816796,-0.05946974690832225,0.05946974690832225,-0.05524576382853276,0.05524576382853276,-0.09817997211850661,0.09817997211850661
008,10.723859628125114,10.183,2.359249118187525,2.2303,46.880108130899266,37.031467,0.05311397703281095,0.05311397703281095,0.05781693861252954,0.05781693861252954,0.26595330751815116,0.26595330751815116
008,8.918752932610607,10.5,1.9621256451743336,2.2997,26.967931898046814,40.598569,-0.15059495879898982,0.15059495879898982,-0.1467906052205359,0.1467906052205359,-0.33574181153905164,0.33574181153905164
008,10.081084160415024,9.7812,2.217838515291305,2.1423,38.94547133342301,32.659571,0.030659240217460432,0.030659240217460432,0.03526047485940581,0.03526047485940581,0.19246732706387992,0.19246732706387992
008,8.773234963735643,9.0739,1.9301116920218413,1.9873,25.669329527476883,26.201566,-0.03313514985445699,0.03313514985445699,-0.028776887222945087,0.028776887222945087,-0.02031315504283663,0.02031315504283663
008,9.289098243656179,9.9234,2.043601613604359,2.1734,30.46883937567412,34.270873,-0.06391980131243545,0.06391980131243545,-0.05972135198106234,0.05972135198106234,-0.11094067035659941,0.11094067035659941
008,7.57186883289143,7.4248,1.6658111432361147,1.6262,16.502300428704633,14.285502,0.019807783764064966,0.019807783764064966,0.024358100624839864,0.024358100624839864,0.15517819595731627,0.15517819595731627
008,5.600214732359894,6.5241,1.2320472411191767,1.4289,6.676506593305575,9.62234,-0.14161114447051792,0.14161114447051792,-0.13776524521017797,0.13776524521017797,-0.30614522108909314,0.30614522108909314
008,11.729871601182955,11.2562,2.58057175226025,2.4653,61.350063654174974,49.775133,0.04208095104768531,0.04208095104768531,0.04675769774885409,0.04675769774885409,0.23254444451559733,0.23254444451559733
009,10.649139229808654,11.4871,2.342810630557904,2.5159,45.906983692702276,53.158928,-0.07294798253617937,0.07294798253617937,-0.06879819128029557,0.06879819128029557,-0.136420063009881,0.136420063009881
